"Time","request","limit","usage"
1724516190000,0.7,1,undefined
1724516220000,0.7,1,undefined
1724516250000,0.7,1,undefined
1724516280000,0.7,1,undefined
1724516310000,0.7,1,undefined
1724516340000,0.7,1,undefined
1724516370000,0.7,1,undefined
1724516400000,0.7,1,undefined
1724516430000,0.7,1,undefined
1724516460000,0.7,1,undefined
1724516490000,0.7,1,undefined
1724516520000,0.7,1,undefined
1724516550000,0.7,1,undefined
1724516580000,0.7,1,undefined
1724516610000,0.7,1,undefined
1724516640000,0.7,1,undefined
1724516670000,0.7,1,undefined
1724516700000,0.7,1,undefined
1724516730000,0.7,1,undefined
1724516760000,0.7,1,undefined
1724516790000,0.7,1,undefined
1724516820000,0.7,1,undefined
1724516850000,0.7,1,undefined
1724516880000,0.7,1,undefined
1724516910000,0.7,1,undefined
1724516940000,0.7,1,undefined
1724516970000,0.7,1,undefined
1724517000000,0.7,1,undefined
1724517030000,0.7,1,undefined
1724517060000,0.7,1,undefined
1724517090000,0.7,1,undefined
1724517120000,0.7,1,undefined
1724517150000,0.7,1,undefined
1724517180000,0.7,1,undefined
1724517210000,0.7,1,undefined
1724517240000,0.7,1,undefined
1724517270000,0.7,1,undefined
1724517300000,0.7,1,undefined
1724517330000,0.7,1,undefined
1724517360000,0.7,1,undefined
1724517390000,0.7,1,undefined
1724517420000,0.7,1,undefined
1724517450000,0.7,1,undefined
1724517480000,0.7,1,undefined
1724517510000,0.7,1,undefined
1724517540000,0.7,1,undefined
1724517570000,0.7,1,undefined
1724517600000,0.7,1,undefined
1724517630000,0.7,1,undefined
1724517660000,0.7,1,undefined
1724517690000,0.7,1,undefined
1724517720000,0.7,1,undefined
1724517750000,0.7,1,undefined
1724517780000,0.7,1,undefined
1724517810000,0.7,1,undefined
1724517840000,0.7,1,undefined
1724517870000,0.7,1,undefined
1724517900000,0.7,1,undefined
1724517930000,0.7,1,undefined
1724517960000,0.7,1,undefined
1724517990000,0.7,1,undefined
1724518020000,0.7,1,undefined
1724518050000,0.7,1,undefined
1724518080000,0.7,1,undefined
1724518110000,0.7,1,undefined
1724518140000,0.7,1,undefined
1724518170000,0.7,1,undefined
1724518200000,0.7,1,undefined
1724518230000,0.7,1,undefined
1724518260000,0.7,1,undefined
1724518290000,0.7,1,undefined
1724518320000,0.7,1,undefined
1724518350000,0.7,1,undefined
1724518380000,0.7,1,undefined
1724518410000,0.7,1,undefined
1724518440000,0.7,1,undefined
1724518470000,0.7,1,undefined
1724518500000,0.7,1,undefined
1724518530000,0.7,1,undefined
1724518560000,0.7,1,undefined
1724518590000,0.7,1,undefined
1724518620000,0.7,1,undefined
1724518650000,0.7,1,undefined
1724518680000,0.7,1,undefined
1724518710000,0.7,1,undefined
1724518740000,0.7,1,undefined
1724518770000,0.7,1,undefined
1724518800000,0.7,1,undefined
1724518830000,0.7,1,undefined
1724518860000,0.7,1,undefined
1724518890000,0.7,1,undefined
1724518920000,0.7,1,undefined
1724518950000,0.7,1,undefined
1724518980000,0.7,1,undefined
1724519010000,0.7,1,undefined
1724519040000,0.7,1,undefined
1724519070000,0.7,1,undefined
1724519100000,0.7,1,undefined
1724519130000,0.7,1,undefined
1724519160000,0.7,1,undefined
1724519190000,0.7,1,undefined
1724519220000,0.7,1,undefined
1724519250000,0.7,1,undefined
1724519280000,0.7,1,undefined
1724519310000,0.7,1,undefined
1724519340000,0.7,1,undefined
1724519370000,0.7,1,undefined
1724519400000,0.7,1,undefined
1724519430000,0.7,1,undefined
1724519460000,0.7,1,undefined
1724519490000,0.7,1,undefined
1724519520000,0.7,1,undefined
1724519550000,0.7,1,undefined
1724519580000,0.7,1,undefined
1724519610000,0.7,1,undefined
1724519640000,0.7,1,undefined
1724519670000,0.7,1,undefined
1724519700000,0.7,1,undefined
1724519730000,0.7,1,undefined
1724519760000,0.7,1,undefined
1724519790000,0.7,1,undefined
1724519820000,0.7,1,undefined
1724519850000,0.7,1,undefined
1724519880000,0.7,1,0.7468301400329909
1724519910000,0.7,1,0.998666094999788
1724519940000,0.7,1,0.8266325637641174
1724519970000,0.7,1,1.0000900120804637
1724520000000,0.7,1,1.0004272283711133
1724520030000,0.7,1,0.9990907385023009
1724520060000,0.7,1,0.7971223943067798
1724520090000,0.7,1,0.8412851619672403
1724520120000,0.7,1,0.9587073327611221
1724520150000,0.7,1,0.7034536642396718
1724520180000,0.7,1,0.037041226696392
1724520210000,0.7,1,0.00016615878865565268
1724520240000,0.7,1,0.00017014437794342209
1724520270000,0.7,1,0.0001646360748715933
1724520300000,0.7,1,0.00016250088303784312
1724520330000,0.7,1,0.00014770501355099985
1724520360000,0.7,1,0.0001671671285970768
1724520390000,0.7,1,0.00016220189412758266
1724520420000,0.7,1,0.00016767254197084435
1724520450000,0.7,1,0.00016992820353466651
1724520480000,0.7,1,0.00016724190117711524
1724520510000,0.7,1,0.00016725630243503598
1724520540000,0.7,1,0.00017549447361415698
1724520570000,0.7,1,0.00017540194472854813
1724520600000,0.7,1,0.00017296819183899094
1724520630000,0.7,1,0.00016656918320603786
1724520660000,0.7,1,0.00014081549651368767
1724520690000,0.7,1,0.00017578356598420074
1724520720000,0.7,1,0.00018062318527613255
1724520750000,0.7,1,0.000174222397718103
1724520780000,0.7,1,0.00016766978621915248
1724520810000,0.7,1,0.00016488684666161668
1724520840000,0.7,1,0.0001644349323620999
1724520870000,0.7,1,0.0001762634957018668
1724520900000,0.7,1,0.00017243127856702518
1724520930000,0.7,1,0.0001766059122985263
1724520960000,0.7,1,0.00017700331571502065
1724520990000,0.7,1,0.00017530754670844713
1724521020000,0.7,1,0.00015473623531211245
1724521050000,0.7,1,0.00016428288323605935
1724521080000,0.7,1,0.00016555597564841949
1724521110000,0.7,1,0.0001683004297177942
1724521140000,0.7,1,0.00017172490257936305
1724521170000,0.7,1,0.00017105170058035553
1724521200000,0.7,1,0.00017326218464880719
1724521230000,0.7,1,0.00016873761122655092
1724521260000,0.7,1,0.000172308286908965
1724521290000,0.7,1,0.00017560184791624736
1724521320000,0.7,1,0.00017289191498892346
1724521350000,0.7,1,0.00017364292572209525
1724521380000,0.7,1,0.000172263570051478
1724521410000,0.7,1,0.00017395895601837356
1724521440000,0.7,1,0.00017348589997777473
1724521470000,0.7,1,0.00017711653546386726
1724521500000,0.7,1,0.00017290769402073002
1724521530000,0.7,1,0.00017032488228869535
1724521560000,0.7,1,0.000170624994519582
1724521590000,0.7,1,0.00016662869725196072
1724521620000,0.7,1,0.00016756513986843058
1724521650000,0.7,1,0.00017460971039142157
1724521680000,0.7,1,0.00018198876260705209
1724521710000,0.7,1,0.0001749314486149781
1724521740000,0.7,1,0.00017457047695301813
1724521770000,0.7,1,0.00017102918206642282
1724521800000,0.7,1,0.00017118652533836066
1724521830000,0.7,1,0.00017251793937981305
1724521860000,0.7,1,0.00017386865823315517
1724521890000,0.7,1,0.0001758492587204106
1724521920000,0.7,1,0.00017574336634459186
1724521950000,0.7,1,0.0001751167956433303
1724521980000,0.7,1,0.00014317538536735266
1724522010000,0.7,1,0.0001785942980406461
1724522040000,0.7,1,0.00017249644436640528
1724522070000,0.7,1,0.00017206795042447567
1724522100000,0.7,1,0.00017242371005318186
1724522130000,0.7,1,0.00017442169158686662
1724522160000,0.7,1,0.0001656889041676127
1724522190000,0.7,1,0.00016863713120645915
1724522220000,0.7,1,0.00017430383530248818
1724522250000,0.7,1,0.00017234059563294002
1724522280000,0.7,1,0.0001764670347409584
1724522310000,0.7,1,0.0001765605375086874
1724522340000,0.7,1,0.00014213628638930155
1724522370000,0.7,1,0.00017576075894150823
1724522400000,0.7,1,0.0001712205378325341
1724522430000,0.7,1,0.00016462954233933068
1724522460000,0.7,1,0.00014667619534305918
1724522490000,0.7,1,0.00016689437091121822
1724522520000,0.7,1,0.00014395851933163167
1724522550000,0.7,1,0.00017305216428478414
1724522580000,0.7,1,0.0001857663252025953
1724522610000,0.7,1,0.00015572434018459695
1724522640000,0.7,1,0.00017105934963792169
1724522670000,0.7,1,0.00017077188382803822
1724522700000,0.7,1,0.00014295317647086063
1724522730000,0.7,1,0.00017297947582292414
1724522760000,0.7,1,0.00017522662412445663
1724522790000,0.7,1,0.00017125469059139288
1724522820000,0.7,1,0.00016999252428076983
1724522850000,0.7,1,0.00017713651663638967
1724522880000,0.7,1,0.00017777403685688873
1724522910000,0.7,1,0.00017084161606763313
1724522940000,0.7,1,0.00017856854652673553
1724522970000,0.7,1,0.00017440506700981868
1724523000000,0.7,1,0.0001674487249176579
1724523030000,0.7,1,0.00016675919683334324
1724523060000,0.7,1,0.0001753288696770642
1724523090000,0.7,1,0.0001741296494752351
1724523120000,0.7,1,0.0001729965550623008
1724523150000,0.7,1,0.00017018925298484011
1724523180000,0.7,1,0.00016953490658870175
1724523210000,0.7,1,0.00016972032394069954
1724523240000,0.7,1,0.00016752009709920064
1724523270000,0.7,1,0.00016424426839282928
1724523300000,0.7,1,0.0001660597197014059
1724523330000,0.7,1,0.0001754113712367002
1724523360000,0.7,1,0.00014207658346280426
1724523390000,0.7,1,0.00016716032456024377
1724523420000,0.7,1,0.00016908013292008962
1724523450000,0.7,1,0.0001715489866598435
1724523480000,0.7,1,0.00016755943461686673
1724523510000,0.7,1,0.0001664221184523906
1724523540000,0.7,1,0.00016831590944359873
1724523570000,0.7,1,0.00016716480020354172
1724523600000,0.7,1,0.00017405523523508805
1724523630000,0.7,1,0.00017050543572063977
1724523660000,0.7,1,0.00017253161834420645
1724523690000,0.7,1,0.00017465633743087808
1724523720000,0.7,1,0.0001686834287662617
1724523750000,0.7,1,0.00017348492170051347
1724523780000,0.7,1,0.00017303671884215025
1724523810000,0.7,1,0.00016740088461244181
1724523840000,0.7,1,0.0001692000095937366
1724523870000,0.7,1,0.0001683038856570318
1724523900000,0.7,1,0.00016864342977571155
1724523930000,0.7,1,0.0001697455416386348
1724523960000,0.7,1,0.00016756503873078507
1724523990000,0.7,1,0.00016772125330708897
1724524020000,0.7,1,0.00016617603953703107
1724524050000,0.7,1,0.00016180797436714136
1724524080000,0.7,1,0.00016950999449819734
1724524110000,0.7,1,0.00017548292287821167
1724524140000,0.7,1,0.00017363568340244472
1724524170000,0.7,1,0.00016762593297338092
1724524200000,0.7,1,0.0001676674134931034
1724524230000,0.7,1,0.00016829430677879628
1724524260000,0.7,1,0.0001712741116755167
1724524290000,0.7,1,0.00013532914928185479
1724524320000,0.7,1,0.0001643173115634979
1724524350000,0.7,1,0.00017008169820286714
1724524380000,0.7,1,0.00013958724861210073
1724524410000,0.7,1,0.00017263509775821244
1724524440000,0.7,1,0.000176408766951411
1724524470000,0.7,1,0.0001776037138297111
1724524500000,0.7,1,0.0001678499583951251
1724524530000,0.7,1,0.00016773904619430706
1724524560000,0.7,1,0.00017135685957598922
1724524590000,0.7,1,0.00017326493963794562
1724524620000,0.7,1,0.00016867303492283455
1724524650000,0.7,1,0.00016558657981726035
1724524680000,0.7,1,0.00016225475799972258
1724524710000,0.7,1,0.00016564784315496536
1724524740000,0.7,1,0.00016833992068489826
1724524770000,0.7,1,0.0001688478489352463
1724524800000,0.7,1,0.00016562897029456157
1724524830000,0.7,1,0.00016835674707545227
1724524860000,0.7,1,0.00016842990055814346
1724524890000,0.7,1,0.00017358850850337514
1724524920000,0.7,1,0.00011411389999977926
1724524950000,0.7,1,0.00017692357945939938
1724524980000,0.7,1,0.00017170021205599876
1724525010000,0.7,1,0.00017302135698410442
1724525040000,0.7,1,0.00017444207127768964
1724525070000,0.7,1,0.00016696503168768176
1724525100000,0.7,1,0.0001681651033425149
1724525130000,0.7,1,0.0001693148212250599
1724525160000,0.7,1,0.00016862222646076182
1724525190000,0.7,1,0.00017232561343123436
1724525220000,0.7,1,0.00017224322313352485
1724525250000,0.7,1,0.0001633546010061304
1724525280000,0.7,1,0.00016630130992819486
1724525310000,0.7,1,0.00017014121235710484
1724525340000,0.7,1,0.0001663937323574258
1724525370000,0.7,1,0.0001696934133172182
1724525400000,0.7,1,0.00016890345583074598
1724525430000,0.7,1,0.00017205667156893116
1724525460000,0.7,1,0.00016423967754668043
1724525490000,0.7,1,0.00016803415559767226
1724525520000,0.7,1,0.00014392653175132397
1724525550000,0.7,1,0.00016588783877946337
1724525580000,0.7,1,0.00017419640769383932
1724525610000,0.7,1,0.00017502165301769412
1724525640000,0.7,1,0.00017020705103249276
1724525670000,0.7,1,0.00017231501776926613
1724525700000,0.7,1,0.00016893704973001587
1724525730000,0.7,1,0.0001658143503248752
1724525760000,0.7,1,0.00016375250343294084
1724525790000,0.7,1,0.00016829573072396457
1724525820000,0.7,1,0.00016647909225307058
1724525850000,0.7,1,0.00017301045074676007
1724525880000,0.7,1,0.0001659458157972994
1724525910000,0.7,1,0.0001689052588803801
1724525940000,0.7,1,0.00016625345768882558
1724525970000,0.7,1,0.00016981203601705016
1724526000000,0.7,1,0.0001740886062811337
1724526030000,0.7,1,0.00016851745781392506
1724526060000,0.7,1,0.0001653149130447124
1724526090000,0.7,1,0.0001155493500007765
1724526120000,0.7,1,0.00017801520503815403
1724526150000,0.7,1,0.00016979486577737272
1724526180000,0.7,1,0.00017347933794675512
1724526210000,0.7,1,0.00014528619996709936
1724526240000,0.7,1,0.00017766332483083307
1724526270000,0.7,1,0.0001458341613250237
1724526300000,0.7,1,0.00016881032340548534
1724526330000,0.7,1,0.00016908454722683517
1724526360000,0.7,1,0.00016336435357997147
1724526390000,0.7,1,0.00017290724579217503
1724526420000,0.7,1,0.00017319456634938134
1724526450000,0.7,1,0.0001429245004305374
1724526480000,0.7,1,0.00016999543944847537
1724526510000,0.7,1,0.00017337670217595284
1724526540000,0.7,1,0.00017126748131508882
1724526570000,0.7,1,0.00016915999632523382
1724526600000,0.7,1,0.0001720704106820313
1724526630000,0.7,1,0.00017458272857194776
1724526660000,0.7,1,0.00017196416587764344
1724526690000,0.7,1,0.00016736596217949544
1724526720000,0.7,1,0.00016004286722549237
1724526750000,0.7,1,0.00014365194649234957
1724526780000,0.7,1,0.0001521848461176663
1724526810000,0.7,1,0.00015010455987948693
1724526840000,0.7,1,0.000150645866086969
1724526870000,0.7,1,0.00015629448629760122
1724526900000,0.7,1,0.00015696859582884983
1724526930000,0.7,1,0.00017227897916977084
1724526960000,0.7,1,0.00017474513510996436
1724526990000,0.7,1,0.00017479603865108338
1724527020000,0.7,1,0.00017036220561379974
1724527050000,0.7,1,0.0001696876107262139
1724527080000,0.7,1,0.0001715376132031734
1724527110000,0.7,1,0.00016855842990843458
1724527140000,0.7,1,0.00016933081260889454
1724527170000,0.7,1,0.00016921762465717623
1724527200000,0.7,1,0.0001694345146377191
1724527230000,0.7,1,0.0001694865234368336
1724527260000,0.7,1,0.00017237661821597797
1724527290000,0.7,1,0.00017582607096821467
1724527320000,0.7,1,0.00017258197560832112
1724527350000,0.7,1,0.00017228911089729303
1724527380000,0.7,1,0.00017375521735424793
1724527410000,0.7,1,0.000174670909621321
1724527440000,0.7,1,0.00017395185879020991
1724527470000,0.7,1,0.00016920447956425596
1724527500000,0.7,1,0.00014553917776824503
1724527530000,0.7,1,0.00017778631553253977
1724527560000,0.7,1,0.00016832380952343974
1724527590000,0.7,1,0.00017849167429495862
1724527620000,0.7,1,0.00015397685966974807
1724527650000,0.7,1,0.00016645079074009513
1724527680000,0.7,1,0.00013624228331321578
1724527710000,0.7,1,0.0001692861752912702
1724527740000,0.7,1,0.00017603197587803812
1724527770000,0.7,1,0.0001734298502782836
1724527800000,0.7,1,0.0001764336189872239
1724527830000,0.7,1,0.00014165851519832136
1724527860000,0.7,1,0.0001698617367426235
1724527890000,0.7,1,0.0001772794339262047
1724527920000,0.7,1,0.00017022209404845876
1724527950000,0.7,1,0.00017237153282710158
1724527980000,0.7,1,0.00017551038606585363
1724528010000,0.7,1,0.00017802820719737563
1724528040000,0.7,1,0.00017090884605098708
1724528070000,0.7,1,0.00016871467065203546
1724528100000,0.7,1,0.000168491295037675
1724528130000,0.7,1,0.0001728274776792808
1724528160000,0.7,1,0.00017231960117286186
1724528190000,0.7,1,0.00016705904924317117
1724528220000,0.7,1,0.0001723229965399152
1724528250000,0.7,1,0.00016979557784197285
1724528280000,0.7,1,0.00016864318119263867
1724528310000,0.7,1,0.00016947394248634744
1724528340000,0.7,1,0.00017595302619694705
1724528370000,0.7,1,0.00014251522605959342
1724528400000,0.7,1,0.00017161751917721754
1724528430000,0.7,1,0.00017474478394333083
1724528460000,0.7,1,0.00017348865288912502
1724528490000,0.7,1,0.00016131657471006995
1724528520000,0.7,1,0.00014912759705491054
1724528550000,0.7,1,0.0001517659236110309
1724528580000,0.7,1,0.00016673468495477902
1724528610000,0.7,1,0.00016398871119405826
1724528640000,0.7,1,0.00015988139304776787
1724528670000,0.7,1,0.00017225336568996478
1724528700000,0.7,1,0.00016916143243626115
1724528730000,0.7,1,0.00016909380987242372
1724528760000,0.7,1,0.0001706980818145385
1724528790000,0.7,1,0.0001736857270885375
1724528820000,0.7,1,0.00017040660882878698
1724528850000,0.7,1,0.00018273902536229637
1724528880000,0.7,1,0.00013843140640727627
1724528910000,0.7,1,0.0001684359985858266
1724528940000,0.7,1,0.00016526417262582586
1724528970000,0.7,1,0.00018496560316027557
1724529000000,0.7,1,0.00017097319746891803
1724529030000,0.7,1,0.00017064312321485377
1724529060000,0.7,1,0.00017360311154581735
1724529090000,0.7,1,0.00017164446225373015
1724529120000,0.7,1,0.00016964262882814376
1724529150000,0.7,1,0.00017369567772349497
1724529180000,0.7,1,0.00017318847415920692
1724529210000,0.7,1,0.00016954437009018147
1724529240000,0.7,1,0.00017326930648619963
1724529270000,0.7,1,0.0001695150070369762
1724529300000,0.7,1,0.00016992871315178615
1724529330000,0.7,1,0.00016989727453405658
1724529360000,0.7,1,0.00017759486709496584
1724529390000,0.7,1,0.00017071234477161257
1724529420000,0.7,1,0.00017236860618484768
1724529450000,0.7,1,0.0001473716341789429
1724529480000,0.7,1,0.00016349431095666068
1724529510000,0.7,1,0.0001794185907865022
1724529540000,0.7,1,0.00018324226298095469
1724529570000,0.7,1,0.0001797143692850759
1724529600000,0.7,1,0.0001781139519643136
1724529630000,0.7,1,0.0001801143574117475
1724529660000,0.7,1,0.00017076217435660254
1724529690000,0.7,1,0.00017179026879372389
1724529720000,0.7,1,0.00017253866332163877
1724529750000,0.7,1,0.00016992397290632223
1724529780000,0.7,1,0.00017132984968405758
1724529810000,0.7,1,0.00017662900834334786
1724529840000,0.7,1,0.00017807731663981098
1724529870000,0.7,1,0.0001761942198563374
1724529900000,0.7,1,0.00017860212242731924
1724529930000,0.7,1,0.0001787074068618709
1724529960000,0.7,1,0.0001686129796815174
1724529990000,0.7,1,0.0001679055279010164
1724530020000,0.7,1,0.00016546090139519018
1724530050000,0.7,1,0.00016664195169067056
1724530080000,0.7,1,0.00016844987312250253
1724530110000,0.7,1,0.00016696230979331998
1724530140000,0.7,1,0.00016928976525023643
1724530170000,0.7,1,0.0001437466943235448
1724530200000,0.7,1,0.00017129634689617905
1724530230000,0.7,1,0.00017203713252587766
1724530260000,0.7,1,0.00017244432141143062
1724530290000,0.7,1,0.00017181156219473032
1724530320000,0.7,1,0.00017100857254185144
1724530350000,0.7,1,0.00017236949528133237
1724530380000,0.7,1,0.0001697221383853923
1724530410000,0.7,1,0.00017098851731635713
1724530440000,0.7,1,0.00017391643335571617
1724530470000,0.7,1,0.00017491012688869746
1724530500000,0.7,1,0.0001749119815038198
1724530530000,0.7,1,0.00017200968914007027
1724530560000,0.7,1,0.00016983159447260106
1724530590000,0.7,1,0.00016973857020569465
1724530620000,0.7,1,0.00016927672405800094
1724530650000,0.7,1,0.0001682260912962637
1724530680000,0.7,1,0.00017223950185463394
1724530710000,0.7,1,0.00017393419048492288
1724530740000,0.7,1,0.0001745582704288274
1724530770000,0.7,1,0.00017189102925151644
1724530800000,0.7,1,0.00017542710472249
1724530830000,0.7,1,0.00017645040546034217
1724530860000,0.7,1,0.00016626755852978427
1724530890000,0.7,1,0.00016403040299569504
1724530920000,0.7,1,0.00016629775671149081
1724530950000,0.7,1,0.0001744963640488951
1724530980000,0.7,1,0.0001837229562066671
1724531010000,0.7,1,0.00017933707253053955
1724531040000,0.7,1,0.0001738823875814733
1724531070000,0.7,1,0.00017671224062229117
1724531100000,0.7,1,0.00017352211585068124
1724531130000,0.7,1,0.00014996055447104542
1724531160000,0.7,1,0.00016635884442261267
1724531190000,0.7,1,0.00017118827160456204
1724531220000,0.7,1,0.00016934067327942952
1724531250000,0.7,1,0.00017059309184201706
1724531280000,0.7,1,0.00016954239542471295
1724531310000,0.7,1,0.00014740575717115033
1724531340000,0.7,1,0.00014359069554996677
1724531370000,0.7,1,0.00013834603231302638
1724531400000,0.7,1,0.0001697962861705138
1724531430000,0.7,1,0.00016441037274434866
1724531460000,0.7,1,0.0001724910460642119
1724531490000,0.7,1,0.00017195043344543393
1724531520000,0.7,1,0.00016752383226924253
1724531550000,0.7,1,0.0001734892067672628
1724531580000,0.7,1,0.00017589769323284342
1724531610000,0.7,1,0.00017420064475501005
1724531640000,0.7,1,0.0001750643517925113
1724531670000,0.7,1,0.00017941791243195683
1724531700000,0.7,1,0.00017226162137171197
1724531730000,0.7,1,0.0001720163151719519
1724531760000,0.7,1,0.00016940435521081948
1724531790000,0.7,1,0.0001667119124787102
1724531820000,0.7,1,0.00017033339441574217
1724531850000,0.7,1,0.00014250257557389673
1724531880000,0.7,1,0.00017115475742826187
1724531910000,0.7,1,0.000169018345291037
1724531940000,0.7,1,0.00017089827570731988
1724531970000,0.7,1,0.0001703350373153502
1724532000000,0.7,1,0.00016420321322830665
1724532030000,0.7,1,0.00016737523030300623
1724532060000,0.7,1,0.0001737423392958662
1724532090000,0.7,1,0.0001728003588219671
1724532120000,0.7,1,0.00016759140484206962
1724532150000,0.7,1,0.0001685844153452955
1724532180000,0.7,1,0.00017229991371124482
1724532210000,0.7,1,0.00017518086259189208
1724532240000,0.7,1,0.00017069775724318112
1724532270000,0.7,1,0.00016676983166709596
1724532300000,0.7,1,0.00016012528545874332
1724532330000,0.7,1,0.00016722168636815128
1724532360000,0.7,1,0.00017393470798070351
1724532390000,0.7,1,0.00016672716425582588
1724532420000,0.7,1,0.00017182517445030583
1724532450000,0.7,1,0.00017341587037794342
1724532480000,0.7,1,0.00016745551743301804
1724532510000,0.7,1,0.0001728298462425991
1724532540000,0.7,1,0.00016967323104664299
1724532570000,0.7,1,0.00017219310286356232
1724532600000,0.7,1,0.0001678275565078582
1724532630000,0.7,1,0.0001697261649007017
1724532660000,0.7,1,0.00014506835225095498
1724532690000,0.7,1,0.00017305761104141902
1724532720000,0.7,1,0.00016955162758846936
1724532750000,0.7,1,0.00016380498396370037
1724532780000,0.7,1,0.00016610094540970725
1724532810000,0.7,1,0.00016880270070585677
1724532840000,0.7,1,0.00017040199949037692
1724532870000,0.7,1,0.00017453438373398486
1724532900000,0.7,1,0.00017573170303555985
1724532930000,0.7,1,0.00017277645288098123
1724532960000,0.7,1,0.0001665253597997633
1724532990000,0.7,1,0.0001708410942465439
1724533020000,0.7,1,0.00017209003074205822
1724533050000,0.7,1,0.00013786535884413597
1724533080000,0.7,1,0.0001687491275765228
1724533110000,0.7,1,0.00016896494499343376
1724533140000,0.7,1,0.00016421392101934154
1724533170000,0.7,1,0.00014262495137050624
1724533200000,0.7,1,0.0001371742092070887
1724533230000,0.7,1,0.00016093487858631424
1724533260000,0.7,1,0.00016753222435676162
1724533290000,0.7,1,0.00017291533230061662
1724533320000,0.7,1,0.00016685849142616314
1724533350000,0.7,1,0.00016784550147553115
1724533380000,0.7,1,0.00011075710000056916
1724533410000,0.7,1,0.00013870708503913232
1724533440000,0.7,1,0.0001738294516331465
1724533470000,0.7,1,0.00017865376370463184
1724533500000,0.7,1,0.0001771572655200993
1724533530000,0.7,1,0.00017478001622081864
1724533560000,0.7,1,0.00017280239078256164
1724533590000,0.7,1,0.00017105980566503587
1724533620000,0.7,1,0.00017233942289808963
1724533650000,0.7,1,0.00016595741956455673
1724533680000,0.7,1,0.0001690523557165007
1724533710000,0.7,1,0.0001738780163096577
1724533740000,0.7,1,0.00017338211666708515
1724533770000,0.7,1,0.00013963560960696247
1724533800000,0.7,1,0.00016568959044383492
1724533830000,0.7,1,0.00017671234074893895
1724533860000,0.7,1,0.00017726512536444893
1724533890000,0.7,1,0.0001746818142774919
1724533920000,0.7,1,0.00016896660117912324
1724533950000,0.7,1,0.00017121685990683047
1724533980000,0.7,1,0.0001757036054929319
1724534010000,0.7,1,0.00017805955443127378
1724534040000,0.7,1,0.00014665595651107584
1724534070000,0.7,1,0.00017058339876592255
1724534100000,0.7,1,0.00017385348619780827
1724534130000,0.7,1,0.00017427289235970203
1724534160000,0.7,1,0.00017342361290297224
1724534190000,0.7,1,0.00017190884724426755
1724534220000,0.7,1,0.00017562126324257898
1724534250000,0.7,1,0.00016785832271647535
1724534280000,0.7,1,0.000165007547004314
1724534310000,0.7,1,0.00017561754011106789
1724534340000,0.7,1,0.00023523372387422364
1724534370000,0.7,1,0.00019869087811952285
1724534400000,0.7,1,0.00023006617025447286
1724534430000,0.7,1,0.00019076047807717517
1724534460000,0.7,1,0.00023963923564431018
1724534490000,0.7,1,0.0002441586745064069
1724534520000,0.7,1,0.00023361286225385467
1724534550000,0.7,1,0.00021727040363538546
1724534580000,0.7,1,0.00024549718064638
1724534610000,0.7,1,0.00021587003981305553
1724534640000,0.7,1,0.00024291659873805114
