"Time","request","limit","usage"
1724515950000,0.1,0.25,undefined
1724515980000,0.1,0.25,undefined
1724516010000,0.1,0.25,undefined
1724516040000,0.1,0.25,undefined
1724516070000,0.1,0.25,undefined
1724516100000,0.1,0.25,undefined
1724516130000,0.1,0.25,undefined
1724516160000,0.1,0.25,undefined
1724516190000,0.1,0.25,undefined
1724516220000,0.1,0.25,undefined
1724516250000,0.1,0.25,undefined
1724516280000,0.1,0.25,undefined
1724516310000,0.1,0.25,undefined
1724516340000,0.1,0.25,undefined
1724516370000,0.1,0.25,undefined
1724516400000,0.1,0.25,undefined
1724516430000,0.1,0.25,undefined
1724516460000,0.1,0.25,undefined
1724516490000,0.1,0.25,undefined
1724516520000,0.1,0.25,undefined
1724516550000,0.1,0.25,undefined
1724516580000,0.1,0.25,undefined
1724516610000,0.1,0.25,undefined
1724516640000,0.1,0.25,undefined
1724516670000,0.1,0.25,undefined
1724516700000,0.1,0.25,undefined
1724516730000,0.1,0.25,undefined
1724516760000,0.1,0.25,undefined
1724516790000,0.1,0.25,undefined
1724516820000,0.1,0.25,undefined
1724516850000,0.1,0.25,undefined
1724516880000,0.1,0.25,undefined
1724516910000,0.1,0.25,undefined
1724516940000,0.1,0.25,undefined
1724516970000,0.1,0.25,undefined
1724517000000,0.1,0.25,undefined
1724517030000,0.1,0.25,undefined
1724517060000,0.1,0.25,undefined
1724517090000,0.1,0.25,undefined
1724517120000,0.1,0.25,undefined
1724517150000,0.1,0.25,undefined
1724517180000,0.1,0.25,undefined
1724517210000,0.1,0.25,undefined
1724517240000,0.1,0.25,undefined
1724517270000,0.1,0.25,undefined
1724517300000,0.1,0.25,undefined
1724517330000,0.1,0.25,undefined
1724517360000,0.1,0.25,undefined
1724517390000,0.1,0.25,undefined
1724517420000,0.1,0.25,undefined
1724517450000,0.1,0.25,undefined
1724517480000,0.1,0.25,undefined
1724517510000,0.1,0.25,undefined
1724517540000,0.1,0.25,undefined
1724517570000,0.1,0.25,undefined
1724517600000,0.1,0.25,undefined
1724517630000,0.1,0.25,undefined
1724517660000,0.1,0.25,undefined
1724517690000,0.1,0.25,undefined
1724517720000,0.1,0.25,undefined
1724517750000,0.1,0.25,undefined
1724517780000,0.1,0.25,undefined
1724517810000,0.1,0.25,undefined
1724517840000,0.1,0.25,undefined
1724517870000,0.1,0.25,undefined
1724517900000,0.1,0.25,undefined
1724517930000,0.1,0.25,undefined
1724517960000,0.1,0.25,undefined
1724517990000,0.1,0.25,undefined
1724518020000,0.1,0.25,undefined
1724518050000,0.1,0.25,undefined
1724518080000,0.1,0.25,undefined
1724518110000,0.1,0.25,undefined
1724518140000,0.1,0.25,undefined
1724518170000,0.1,0.25,undefined
1724518200000,0.1,0.25,undefined
1724518230000,0.1,0.25,undefined
1724518260000,0.1,0.25,undefined
1724518290000,0.1,0.25,undefined
1724518320000,0.1,0.25,undefined
1724518350000,0.1,0.25,undefined
1724518380000,0.1,0.25,undefined
1724518410000,0.1,0.25,undefined
1724518440000,0.1,0.25,undefined
1724518470000,0.1,0.25,undefined
1724518500000,0.1,0.25,undefined
1724518530000,0.1,0.25,undefined
1724518560000,0.1,0.25,undefined
1724518590000,0.1,0.25,undefined
1724518620000,0.1,0.25,undefined
1724518650000,0.1,0.25,undefined
1724518680000,0.1,0.25,undefined
1724518710000,0.1,0.25,undefined
1724518740000,0.1,0.25,undefined
1724518770000,0.1,0.25,undefined
1724518800000,0.1,0.25,undefined
1724518830000,0.1,0.25,undefined
1724518860000,0.1,0.25,undefined
1724518890000,0.1,0.25,undefined
1724518920000,0.1,0.25,undefined
1724518950000,0.1,0.25,undefined
1724518980000,0.1,0.25,undefined
1724519010000,0.1,0.25,undefined
1724519040000,0.1,0.25,undefined
1724519070000,0.1,0.25,undefined
1724519100000,0.1,0.25,undefined
1724519130000,0.1,0.25,undefined
1724519160000,0.1,0.25,undefined
1724519190000,0.1,0.25,undefined
1724519220000,0.1,0.25,undefined
1724519250000,0.1,0.25,undefined
1724519280000,0.1,0.25,undefined
1724519310000,0.1,0.25,undefined
1724519340000,0.1,0.25,undefined
1724519370000,0.1,0.25,undefined
1724519400000,0.1,0.25,undefined
1724519430000,0.1,0.25,undefined
1724519460000,0.1,0.25,undefined
1724519490000,0.1,0.25,undefined
1724519520000,0.1,0.25,undefined
1724519550000,0.1,0.25,undefined
1724519580000,0.1,0.25,undefined
1724519610000,0.1,0.25,undefined
1724519640000,0.1,0.25,undefined
1724519670000,0.1,0.25,undefined
1724519700000,0.1,0.25,undefined
1724519730000,0.1,0.25,undefined
1724519760000,0.1,0.25,undefined
1724519790000,0.1,0.25,undefined
1724519820000,0.1,0.25,undefined
1724519850000,0.1,0.25,0.07280987614875584
1724519880000,0.1,0.25,0.1977580039760984
1724519910000,0.1,0.25,0.25010620650086535
1724519940000,0.1,0.25,0.212989598587993
1724519970000,0.1,0.25,0.24962993309888115
1724520000000,0.1,0.25,0.2498329238593615
1724520030000,0.1,0.25,0.20974443197539178
1724520060000,0.1,0.25,0.17197742495000004
1724520090000,0.1,0.25,0.25008096225758425
1724520120000,0.1,0.25,0.23007202215026196
1724520150000,0.1,0.25,0.04383524917966912
1724520180000,0.1,0.25,0.000002240485609151512
1724520210000,0.1,0.25,0.0000021929238986234614
1724520240000,0.1,0.25,0.00006335185150189292
1724520270000,0.1,0.25,0.00008276133445290006
1724520300000,0.1,0.25,0.000013647356810202464
1724520330000,0.1,0.25,0.000014999438744589989
1724520360000,0.1,0.25,0.00006972100739007871
1724520390000,0.1,0.25,0.00006754618221743533
1724520420000,0.1,0.25,0.000025058106736161
1724520450000,0.1,0.25,0.000035693163190285583
1724520480000,0.1,0.25,0.00005777441356595272
1724520510000,0.1,0.25,0.000042197624443038885
1724520540000,0.1,0.25,0
1724520570000,0.1,0.25,0.000014968492486699254
1724520600000,0.1,0.25,0.00003802502705892621
1724520630000,0.1,0.25,0.00005435664739200386
1724520660000,0.1,0.25,0
1724520690000,0.1,0.25,0.0000029620628210375626
1724520720000,0.1,0.25,0.000031704982827763456
1724520750000,0.1,0.25,0.00004329440431322901
1724520780000,0.1,0.25,0.000004411728494363677
1724520810000,0.1,0.25,0.0000030016207161455317
1724520840000,0.1,0.25,0.00005957740186713005
1724520870000,0.1,0.25,0.0000621332809840055
1724520900000,0.1,0.25,0.0000037317052417680654
1724520930000,0.1,0.25,0.0000031730125713128918
1724520960000,0.1,0.25,0.0000895933767643166
1724520990000,0.1,0.25,0.00009387755526600894
1724521020000,0.1,0.25,0.000003214542664061889
1724521050000,0.1,0.25,0.0000026192476796492945
1724521080000,0.1,0.25,0.000051186420280325726
1724521110000,0.1,0.25,0.00007036923127474168
1724521140000,0.1,0.25,0.0000012333306391216352
1724521170000,0.1,0.25,0.000004036025034221308
1724521200000,0.1,0.25,0.00005629695997141639
1724521230000,0.1,0.25,0.000057859904709490344
1724521260000,0.1,0.25,0.0000012944820467374414
1724521290000,0.1,0.25,0.00001224593928045002
1724521320000,0.1,0.25,0.00007516294349558504
1724521350000,0.1,0.25,0
1724521380000,0.1,0.25,0.000004118712873419459
1724521410000,0.1,0.25,0.000003457184660287267
1724521440000,0.1,0.25,0.00004415397259307268
1724521470000,0.1,0.25,0.0000649413217713013
1724521500000,0.1,0.25,0.00000399594753106139
1724521530000,0.1,0.25,0.000004153249314362228
1724521560000,0.1,0.25,0.00007303273481287202
1724521590000,0.1,0.25,0.00006752735060180992
1724521620000,0.1,0.25,0
1724521650000,0.1,0.25,0.000008614077669705566
1724521680000,0.1,0.25,0.00006451750980437336
1724521710000,0.1,0.25,0.00006743315001345687
1724521740000,0.1,0.25,0.0000012974885603509254
1724521770000,0.1,0.25,0.000003377796658142324
1724521800000,0.1,0.25,0.00003169131965227665
1724521830000,0.1,0.25,0.0000462837815675763
1724521860000,0.1,0.25,0.000004049559367095578
1724521890000,0.1,0.25,0.000004009253388389105
1724521920000,0.1,0.25,0.0000016938396954260577
1724521950000,0.1,0.25,0.00006457665214474897
1724521980000,0.1,0.25,0.0000024155269132246515
1724522010000,0.1,0.25,0.000003691855158781405
1724522040000,0.1,0.25,0.00007818621936008686
1724522070000,0.1,0.25,0.00005965164873576984
1724522100000,0.1,0.25,0.000002670749117090658
1724522130000,0.1,0.25,0.0000033902187397392557
1724522160000,0.1,0.25,0.000059565568702669216
1724522190000,0.1,0.25,0.00006290919120955371
1724522220000,0.1,0.25,0.0000022943330489164242
1724522250000,0.1,0.25,0.0000034093190342818527
1724522280000,0.1,0.25,0.00006485796342032214
1724522310000,0.1,0.25,0.000068716449469789
1724522340000,0.1,0.25,0.00000763097854530859
1724522370000,0.1,0.25,0.00000778442812479205
1724522400000,0.1,0.25,0
1724522430000,0.1,0.25,0.00006418079252761138
1724522460000,0.1,0.25,0.0000013689074898508235
1724522490000,0.1,0.25,0.000005346536889390927
1724522520000,0.1,0.25,0.00005590892395043674
1724522550000,0.1,0.25,0.000060268667003774946
1724522580000,0.1,0.25,0.0000027593929377207652
1724522610000,0.1,0.25,0.0000029940129798454255
1724522640000,0.1,0.25,0.00004968948505913273
1724522670000,0.1,0.25,0.00005192945299123701
1724522700000,0.1,0.25,0.000002863599318577573
1724522730000,0.1,0.25,0.0000026063193602344416
1724522760000,0.1,0.25,0.00008468323966000315
1724522790000,0.1,0.25,0.00006489061896093665
1724522820000,0.1,0.25,0
1724522850000,0.1,0.25,0.000004119749512420396
1724522880000,0.1,0.25,0
1724522910000,0.1,0.25,0.00007552868096488444
1724522940000,0.1,0.25,0.00000907394516433927
1724522970000,0.1,0.25,0.000010053240452880228
1724523000000,0.1,0.25,0.00006340407660920531
1724523030000,0.1,0.25,0.00008072402918985906
1724523060000,0.1,0.25,0.000004890364496272028
1724523090000,0.1,0.25,0.000003930052211319963
1724523120000,0.1,0.25,0.00005893273360072711
1724523150000,0.1,0.25,0.00006396302105203395
1724523180000,0.1,0.25,0.00000583174662139203
1724523210000,0.1,0.25,0.00000730458704717228
1724523240000,0.1,0.25,0.0000012237841769988533
1724523270000,0.1,0.25,0.00007371929536497655
1724523300000,0.1,0.25,0.0000032944893969821885
1724523330000,0.1,0.25,0.00000491254697226202
1724523360000,0.1,0.25,0.0000651048285095807
1724523390000,0.1,0.25,0.00006921900953404055
1724523420000,0.1,0.25,0
1724523450000,0.1,0.25,0.0000041312166161866705
1724523480000,0.1,0.25,0.000002152327160413073
1724523510000,0.1,0.25,0.00008974818243700533
1724523540000,0.1,0.25,0.0000033220331709744487
1724523570000,0.1,0.25,0.000004814665091100383
1724523600000,0.1,0.25,0.0000028270481144750394
1724523630000,0.1,0.25,0.00006081139256318635
1724523660000,0.1,0.25,0.000004205486974996539
1724523690000,0.1,0.25,0
1724523720000,0.1,0.25,0.00006328935469717771
1724523750000,0.1,0.25,0.00006291924151181411
1724523780000,0.1,0.25,0.0000034919148236337416
1724523810000,0.1,0.25,0.000004605514258401436
1724523840000,0.1,0.25,0.00008241705602648271
1724523870000,0.1,0.25,0.0000811754648069877
1724523900000,0.1,0.25,0.000004492375863471359
1724523930000,0.1,0.25,0.000004759337786164747
1724523960000,0.1,0.25,0.00009734817457480772
1724523990000,0.1,0.25,0.000101104265988138
1724524020000,0.1,0.25,0.000005872322534172264
1724524050000,0.1,0.25,0.000005070388447631173
1724524080000,0.1,0.25,0.000001679568193751336
1724524110000,0.1,0.25,0.00011639558738858464
1724524140000,0.1,0.25,0.0000029860425497851076
1724524170000,0.1,0.25,0.000004101411895935793
1724524200000,0.1,0.25,0.00005610148294107563
1724524230000,0.1,0.25,0.00004957903515532024
1724524260000,0.1,0.25,0.000004636572820843277
1724524290000,0.1,0.25,0.000002307799127420199
1724524320000,0.1,0.25,0
1724524350000,0.1,0.25,0.00006121742901865378
1724524380000,0.1,0.25,0.000002780869104392015
1724524410000,0.1,0.25,0.000003837175478866931
1724524440000,0.1,0.25,0.00006207769945542901
1724524470000,0.1,0.25,0.00007508229529993675
1724524500000,0.1,0.25,0.000004828337746972848
1724524530000,0.1,0.25,0.000005978469038392386
1724524560000,0.1,0.25,0.0000904466926281708
1724524590000,0.1,0.25,0.00008646723594801122
1724524620000,0.1,0.25,0.0000033584157615266446
1724524650000,0.1,0.25,0.000003461976685875778
1724524680000,0.1,0.25,0.00005744952026020976
1724524710000,0.1,0.25,0.00007604992628684835
1724524740000,0.1,0.25,0.000002691346704903788
1724524770000,0.1,0.25,0.0000036167328959562503
1724524800000,0.1,0.25,0.0000889132585842164
1724524830000,0.1,0.25,0.000060287566089436504
1724524860000,0.1,0.25,0
1724524890000,0.1,0.25,0.000004430052470177942
1724524920000,0.1,0.25,0.00005653106025212872
1724524950000,0.1,0.25,0.00007150779999989254
1724524980000,0.1,0.25,0.0000014840886613761673
1724525010000,0.1,0.25,0.0000034527096996300567
1724525040000,0.1,0.25,0.00004900450960235425
1724525070000,0.1,0.25,0.00006783629242841917
1724525100000,0.1,0.25,0.0000037056486343906696
1724525130000,0.1,0.25,0.0000026246703664414256
1724525160000,0.1,0.25,0.00005140784024197247
1724525190000,0.1,0.25,0.00007292967582582761
1724525220000,0.1,0.25,0
1724525250000,0.1,0.25,0.000003763854891610715
1724525280000,0.1,0.25,0.000053768175285893145
1724525310000,0.1,0.25,0.000059652775957662034
1724525340000,0.1,0.25,0.0000028916256157533323
1724525370000,0.1,0.25,0.000004681154054268446
1724525400000,0.1,0.25,0.00005940404740434827
1724525430000,0.1,0.25,0.00006265345256059703
1724525460000,0.1,0.25,0.000004614650081744893
1724525490000,0.1,0.25,0.000004070847465208886
1724525520000,0.1,0.25,0.00006288355084430577
1724525550000,0.1,0.25,0.00009246000223437518
1724525580000,0.1,0.25,0.0000021472785487797504
1724525610000,0.1,0.25,0.000003194999699667225
1724525640000,0.1,0.25,0.00005067673298674877
1724525670000,0.1,0.25,0.00007359384741885817
1724525700000,0.1,0.25,0.0000018419540230668844
1724525730000,0.1,0.25,0.000004837581973265114
1724525760000,0.1,0.25,0.00007215709687475414
1724525790000,0.1,0.25,0.00010591736267767441
1724525820000,0.1,0.25,0.0000055648992022865616
1724525850000,0.1,0.25,0.000004796372113095387
1724525880000,0.1,0.25,0.00007813458113027603
1724525910000,0.1,0.25,0
1724525940000,0.1,0.25,0
1724525970000,0.1,0.25,0.000004822628668935606
1724526000000,0.1,0.25,0.000046777514918182884
1724526030000,0.1,0.25,0.00005735136942564313
1724526060000,0.1,0.25,0.0000030885190597229595
1724526090000,0.1,0.25,0.0000030556705157773498
1724526120000,0.1,0.25,0
1724526150000,0.1,0.25,0.0000725338341804321
1724526180000,0.1,0.25,0.000002907449386174106
1724526210000,0.1,0.25,0.0000030844182765839075
1724526240000,0.1,0.25,0
1724526270000,0.1,0.25,0.00009192224945932076
1724526300000,0.1,0.25,0.0000031300038865976538
1724526330000,0.1,0.25,0.0000040267500001078815
1724526360000,0.1,0.25,0.0000021465876280358904
1724526390000,0.1,0.25,0.00008412972633537938
1724526420000,0.1,0.25,0.0000014589449738352523
1724526450000,0.1,0.25,0.00000361354126229328
1724526480000,0.1,0.25,0.000052364803937664014
1724526510000,0.1,0.25,0
1724526540000,0.1,0.25,0
1724526570000,0.1,0.25,0.000004168673614354321
1724526600000,0.1,0.25,0.00005361967831643131
1724526630000,0.1,0.25,0.000054332958889991505
1724526660000,0.1,0.25,0
1724526690000,0.1,0.25,0.0000037985538555707553
1724526720000,0.1,0.25,0.00008656853226747333
1724526750000,0.1,0.25,0
1724526780000,0.1,0.25,0.0000035366856015320707
1724526810000,0.1,0.25,0.000004561088103650567
1724526840000,0.1,0.25,0.00008804899170793628
1724526870000,0.1,0.25,0.0000799967235038203
1724526900000,0.1,0.25,0.0000033960962143421962
1724526930000,0.1,0.25,0.0000035602083417683473
1724526960000,0.1,0.25,0
1724526990000,0.1,0.25,0.00007147021314010906
1724527020000,0.1,0.25,0.000002628986912250065
1724527050000,0.1,0.25,0.000002009750000198096
1724527080000,0.1,0.25,0.00004641239537268224
1724527110000,0.1,0.25,0.00005635103069610173
1724527140000,0.1,0.25,0.000004894071614260642
1724527170000,0.1,0.25,0.000004532386106257495
1724527200000,0.1,0.25,0.0000470861747864282
1724527230000,0.1,0.25,0.00007859734449009732
1724527260000,0.1,0.25,0.0000036869918697757484
1724527290000,0.1,0.25,0.00000447339537621805
1724527320000,0.1,0.25,0.00006327753840394306
1724527350000,0.1,0.25,0.00006106123740231356
1724527380000,0.1,0.25,0.0000029493372073621454
1724527410000,0.1,0.25,0.000003849305685546839
1724527440000,0.1,0.25,0.00006908278084266314
1724527470000,0.1,0.25,0.00007275789184947399
1724527500000,0.1,0.25,0.00000410258622561641
1724527530000,0.1,0.25,0.0000036039791569076724
1724527560000,0.1,0.25,0.00007073527109020129
1724527590000,0.1,0.25,0.00007514013930758674
1724527620000,0.1,0.25,0.000003240388677594903
1724527650000,0.1,0.25,0.0000043550676634052055
1724527680000,0.1,0.25,0.00007469896223229155
1724527710000,0.1,0.25,0.00005912745758166036
1724527740000,0.1,0.25,0.000003487153774287779
1724527770000,0.1,0.25,0.000005644520317845533
1724527800000,0.1,0.25,0
1724527830000,0.1,0.25,0.00006347598700735044
1724527860000,0.1,0.25,0.000004041976679656181
1724527890000,0.1,0.25,0
1724527920000,0.1,0.25,0.00007116167399788567
1724527950000,0.1,0.25,0.0000701123916516382
1724527980000,0.1,0.25,0.0000028073653835253314
1724528010000,0.1,0.25,0.0000032367414440500167
1724528040000,0.1,0.25,0.000053708532261079187
1724528070000,0.1,0.25,0.00005821193251405192
1724528100000,0.1,0.25,0
1724528130000,0.1,0.25,0.000003031721784607749
1724528160000,0.1,0.25,0.00006024509045628836
1724528190000,0.1,0.25,0
1724528220000,0.1,0.25,0.000003122510054646898
1724528250000,0.1,0.25,0.0000027844116861758045
1724528280000,0.1,0.25,0.000003391917578186399
1724528310000,0.1,0.25,0.00008395211857735582
1724528340000,0.1,0.25,0.000003398532166797654
1724528370000,0.1,0.25,0.000005476325914958802
1724528400000,0.1,0.25,0.00006620501211436297
1724528430000,0.1,0.25,0.00006816173654517701
1724528460000,0.1,0.25,0.000004097947518783285
1724528490000,0.1,0.25,0.000003378673635463299
1724528520000,0.1,0.25,0.0000018634712130823603
1724528550000,0.1,0.25,0.00008537203389831221
1724528580000,0.1,0.25,0.000003501468267313562
1724528610000,0.1,0.25,0.000004531057190175548
1724528640000,0.1,0.25,0.000042904546057551296
1724528670000,0.1,0.25,0.000038336481280229476
1724528700000,0.1,0.25,0
1724528730000,0.1,0.25,0.000004528584432181499
1724528760000,0.1,0.25,0.00004320724526122908
1724528790000,0.1,0.25,0.00005518670415815397
1724528820000,0.1,0.25,0.000004839561277104704
1724528850000,0.1,0.25,0.000003911914818828276
1724528880000,0.1,0.25,0
1724528910000,0.1,0.25,0.00004354277481753094
1724528940000,0.1,0.25,0.0000037309727883643295
1724528970000,0.1,0.25,0
1724529000000,0.1,0.25,0
1724529030000,0.1,0.25,0.00004950574794030998
1724529060000,0.1,0.25,0.0000022956837263011117
1724529090000,0.1,0.25,0.0000023368981659177357
1724529120000,0.1,0.25,0
1724529150000,0.1,0.25,0.00007463848804678231
1724529180000,0.1,0.25,0.000003238397039565583
1724529210000,0.1,0.25,0.000004618398829678682
1724529240000,0.1,0.25,0.00006591451686775833
1724529270000,0.1,0.25,0.00007400096244439005
1724529300000,0.1,0.25,0.000004198480531686298
1724529330000,0.1,0.25,0.000003874174450050068
1724529360000,0.1,0.25,0.00004680496005925888
1724529390000,0.1,0.25,0.00005223625363612375
1724529420000,0.1,0.25,0.0000042155851462773966
1724529450000,0.1,0.25,0.0000047196850393598056
1724529480000,0.1,0.25,0.00008288392641008741
1724529510000,0.1,0.25,0.00008202069123243409
1724529540000,0.1,0.25,0
1724529570000,0.1,0.25,0.0000034815937856593347
1724529600000,0.1,0.25,0.00005961140234511495
1724529630000,0.1,0.25,0
1724529660000,0.1,0.25,0.000003372671500348848
1724529690000,0.1,0.25,0.000004496594390504064
1724529720000,0.1,0.25,0.00006340425713074793
1724529750000,0.1,0.25,0.00008158450877824593
1724529780000,0.1,0.25,0.000004135276326517544
1724529810000,0.1,0.25,0.000003953927150170987
1724529840000,0.1,0.25,0.0000012902322327506908
1724529870000,0.1,0.25,0.00005369731552946745
1724529900000,0.1,0.25,0.0000035489424975936273
1724529930000,0.1,0.25,0.000004436679482156803
1724529960000,0.1,0.25,0.0000018419302493141667
1724529990000,0.1,0.25,0.00006237966236764262
1724530020000,0.1,0.25,0.0000024059782422838594
1724530050000,0.1,0.25,0.000004268027828099795
1724530080000,0.1,0.25,0.00005134562458247013
1724530110000,0.1,0.25,0.00005476492661375419
1724530140000,0.1,0.25,0.000004945434448665147
1724530170000,0.1,0.25,0.0000033616954992731324
1724530200000,0.1,0.25,0
1724530230000,0.1,0.25,0.00007690751220560192
1724530260000,0.1,0.25,0.0000032040280553784454
1724530290000,0.1,0.25,0.0000040885000000656644
1724530320000,0.1,0.25,0
1724530350000,0.1,0.25,0.00008394096411143453
1724530380000,0.1,0.25,0.0000031522486064156416
1724530410000,0.1,0.25,0.0000041284999998225664
1724530440000,0.1,0.25,0.0000968433746052953
1724530470000,0.1,0.25,0.00012618121188470765
1724530500000,0.1,0.25,0.000004832912520334874
1724530530000,0.1,0.25,0.000004573650674580403
1724530560000,0.1,0.25,0.00005454260465126555
1724530590000,0.1,0.25,0.00004419068076054526
1724530620000,0.1,0.25,0
1724530650000,0.1,0.25,0.000005497350279037562
1724530680000,0.1,0.25,0.00006518962686563545
1724530710000,0.1,0.25,0
1724530740000,0.1,0.25,0.0000051858527220640696
1724530770000,0.1,0.25,0.0000048944823622275
1724530800000,0.1,0.25,0.00006209227687748164
1724530830000,0.1,0.25,0.00005485697236592422
1724530860000,0.1,0.25,0
1724530890000,0.1,0.25,0.000004667911841379699
1724530920000,0.1,0.25,0.00006923270908711101
1724530950000,0.1,0.25,0
1724530980000,0.1,0.25,0.0000017828728935993253
1724531010000,0.1,0.25,0.00000246775000007915
1724531040000,0.1,0.25,0.0000013837110201987482
1724531070000,0.1,0.25,0.000035773690459386054
1724531100000,0.1,0.25,0.0000031054324844750885
1724531130000,0.1,0.25,0.0000050166310285407
1724531160000,0.1,0.25,0
1724531190000,0.1,0.25,0.000060241433216647886
1724531220000,0.1,0.25,0.00000390259221702526
1724531250000,0.1,0.25,0.000004495549478045682
1724531280000,0.1,0.25,0
1724531310000,0.1,0.25,0.00009242135026760802
1724531340000,0.1,0.25,0.0000037887657241589646
1724531370000,0.1,0.25,0.000003469961977103308
1724531400000,0.1,0.25,0.000050313309992198554
1724531430000,0.1,0.25,0.00007345985592707226
1724531460000,0.1,0.25,0.0000037648520023096718
1724531490000,0.1,0.25,0.000003809245296302566
1724531520000,0.1,0.25,0.0000567570163529992
1724531550000,0.1,0.25,0.00006318299120243982
1724531580000,0.1,0.25,0
1724531610000,0.1,0.25,0.000005035658421445445
1724531640000,0.1,0.25,0.0000014773501362609937
1724531670000,0.1,0.25,0.00006782860186562108
1724531700000,0.1,0.25,0.0000033879436703759615
1724531730000,0.1,0.25,0.0000033969565056042936
1724531760000,0.1,0.25,0
1724531790000,0.1,0.25,0.00007586771572278468
1724531820000,0.1,0.25,0
1724531850000,0.1,0.25,0.0000055129501657929185
1724531880000,0.1,0.25,0.00006684945089159168
1724531910000,0.1,0.25,0
1724531940000,0.1,0.25,0
1724531970000,0.1,0.25,0.000003300746129788198
1724532000000,0.1,0.25,0.00006617491603682122
1724532030000,0.1,0.25,0
1724532060000,0.1,0.25,0
1724532090000,0.1,0.25,0.000002768467812171184
1724532120000,0.1,0.25,0
1724532150000,0.1,0.25,0.00006152282916988953
1724532180000,0.1,0.25,0.000004829276592324081
1724532210000,0.1,0.25,0.000006554343733207393
1724532240000,0.1,0.25,0.00004056792499192829
1724532270000,0.1,0.25,0.000042088417885633785
1724532300000,0.1,0.25,0.000003327434660792396
1724532330000,0.1,0.25,0.0000035195775017521684
1724532360000,0.1,0.25,0
1724532390000,0.1,0.25,0.000040225901923912415
1724532420000,0.1,0.25,0.0000049771477452077594
1724532450000,0.1,0.25,0
1724532480000,0.1,0.25,0.00006409036844317928
1724532510000,0.1,0.25,0.0000738762317910533
1724532540000,0.1,0.25,0.000003229248102910521
1724532570000,0.1,0.25,0.0000029392436323136513
1724532600000,0.1,0.25,0
1724532630000,0.1,0.25,0.00006513349880340295
1724532660000,0.1,0.25,0.000004027221045592172
1724532690000,0.1,0.25,0
1724532720000,0.1,0.25,0.000053091948254574136
1724532750000,0.1,0.25,0.00008195422294149436
1724532780000,0.1,0.25,0.0000017931776274188704
1724532810000,0.1,0.25,0.0000036275171785204275
1724532840000,0.1,0.25,0
1724532870000,0.1,0.25,0.00007775327569268958
1724532900000,0.1,0.25,0.000003368257516935043
1724532930000,0.1,0.25,0.0000041221970332036714
1724532960000,0.1,0.25,0
1724532990000,0.1,0.25,0.00005075781507933354
1724533020000,0.1,0.25,0.0000031736169460610345
1724533050000,0.1,0.25,0.0000034126682201378176
1724533080000,0.1,0.25,0.00006548859477481673
1724533110000,0.1,0.25,0.00006593653178899701
1724533140000,0.1,0.25,0.0000012702377865693592
1724533170000,0.1,0.25,0.0000032295781324255767
1724533200000,0.1,0.25,0.00006426407114634362
1724533230000,0.1,0.25,0.00010241124968521627
1724533260000,0.1,0.25,0.0000022151994693794344
1724533290000,0.1,0.25,0.000003847251354488354
1724533320000,0.1,0.25,0.00006885817232785596
