"time","cpu_request","cpu_limit","cpu_usage"
1724532120000,0.8,1,0.00015008858696448338
1724532150000,0.8,1,0.00016657950616569994
1724532180000,0.8,1,0.00017042388188386642
1724532210000,0.8,1,0.00017932310327302013
1724532240000,0.8,1,0.00017294905859001976
1724532270000,0.8,1,0.00017480759664849024
1724532300000,0.8,1,0.00017513249819358092
1724532330000,0.8,1,0.00017263365722575697
1724532360000,0.8,1,0.00018191868476830466
1724532390000,0.8,1,0.0001715616629857458
1724532420000,0.8,1,0.0001730918194231639
1724532450000,0.8,1,0.00016973334989607824
1724532480000,0.8,1,0.00017588278231939645
1724532510000,0.8,1,0.0001745464692538536
1724532540000,0.8,1,0.00015231436241175714
1724532570000,0.8,1,0.00017222579574201527
1724532600000,0.8,1,0.00017790211221723831
1724532630000,0.8,1,0.0001750743352094627
1724532660000,0.8,1,0.00017137869460675118
1724532690000,0.8,1,0.00017368713540882075
1724532720000,0.8,1,0.00017918459120411188
1724532750000,0.8,1,0.00017343663509810685
1724532780000,0.8,1,0.0001718571216643776
1724532810000,0.8,1,0.00018067943151218587
1724532840000,0.8,1,0.00015073115301014286
1724532870000,0.8,1,0.00014819031565743222
1724532900000,0.8,1,0.00017349591302427694
1724532930000,0.8,1,0.00017547640522563415
1724532960000,0.8,1,0.00017259217877096947
1724532990000,0.8,1,0.0001722555275582128
1724533020000,0.8,1,0.0001704274938102666
1724533050000,0.8,1,0.0001454507221018326
1724533080000,0.8,1,0.00017078519449159347
1724533110000,0.8,1,0.00017283945105840196
1724533140000,0.8,1,0.00017620966493982928
1724533170000,0.8,1,0.00018044084244713918
1724533200000,0.8,1,0.00017943242067733616
1724533230000,0.8,1,0.00017953867754731068
1724533260000,0.8,1,0.00017557219651727829
1724533290000,0.8,1,0.00017129043769697528
1724533320000,0.8,1,0.0001712386213355595
1724533350000,0.8,1,0.00016531188980750265
1724533380000,0.8,1,0.00016870456471299437
1724533410000,0.8,1,0.00017381303418844698
1724533440000,0.8,1,0.00017197491280492
1724533470000,0.8,1,0.00017284339952876017
1724533500000,0.8,1,0.00017391306373615805
1724533530000,0.8,1,0.00017115253461777772
1724533560000,0.8,1,0.00017416421317157507
1724533590000,0.8,1,0.00017901949162932456
1724533620000,0.8,1,0.00017829698487870717
1724533650000,0.8,1,0.0001729123207056879
1724533680000,0.8,1,0.0001783733441301897
1724533710000,0.8,1,0.00017868662105247768
1724533740000,0.8,1,0.00017823127023040654
1724533770000,0.8,1,0.00018005057763638717
1724533800000,0.8,1,0.0001764977153527879
1724533830000,0.8,1,0.00017746874469538692
1724533860000,0.8,1,0.00018192372038872593
1724533890000,0.8,1,0.0001751177710419109
